"Book ID / ISBN","Author","Title","Category","Price (฿)"
"035001","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044356","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044360","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044361","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044362","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044827","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044828","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044829","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044830","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044831","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044832","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044833","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044834","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"044358","Chaturachinda, Gwyneth","Dictionary of South and Southeast Asian Art / Chaturachinda, Gwyneth","Asia","220"
"9789747100976","Chaturachinda, Gwyneth","Dictionary Of South&Southeast Asia Art / Chaturachinda, Gwyneth","Asia","220"
"046672","Chazee, Laurent ","People of Laos, The : Rural and Ethnic Diversities / Chazee, Laurent ","Asia","590"
"035641","Check Teck, Foo","Laos: No Cola Pepsi Only / Check Teck, Foo","Asia","290"
"031185","Chellaney, Brahma","Asian Juggernaut: The Rise of China, India, and Japan / Cip Data","Asia","270"
"005269","Chen, Liu","Intention Of China / Chen, Liu","Asia","220"
"009908","Chiasson, Paul","Island of the Seven Countries, the / Chiasson, Paul","Asia","270"
"039351","Choden, Kunzang","Bhutanese Tales of the Yeti / Cip Data","Asia","350"
"039263","Chow, Claire S.","Leaving Deep Water / Chow, Claire S.","Asia","170"
"002640","Chung, Tsai Chih","Fantasies Of The Six Dynasties / Chung, Tsai Chih","Asia","150"
"038724","Cip Data","Images Of Shanghai / Cip Data","Asia","270"
"043631","Clark, Carol ","Handy Pocket Guide to Asian Gemstones / Clark, Carol ","Asia","120"
"043632","Clark, Carol ","Handy Pocket Guide to Asian Gemstones / Clark, Carol ","Asia","120"
"043633","Clark, Carol ","Handy Pocket Guide to Asian Gemstones / Clark, Carol ","Asia","120"
"043634","Clark, Carol ","Handy Pocket Guide to Asian Gemstones / Clark, Carol ","Asia","120"
"043635","Clark, Carol ","Handy Pocket Guide to Asian Gemstones / Clark, Carol ","Asia","120"
"005503","Coborn, John","Burmese Pythons (Guide to Owning A...) / Coborn, John","Asia","150"
"035836","Cohen, Stephen Paul","Jungle White / Cohen, Stephen Paul","Asia","190"
"032681","Cooper, Robert","Laos Work In Progress / Cooper, Robert","Asia","150"
"015004","Cotterill, Colin","Coroner' S Lunch, The / Cotterill, Colin","Asia","190"
"018580","Cotterill, Colin","Coroner's Lunch: A Dr Siri Murder Mystery / Cotterill, Colin","Asia","190"
"005459","Cotterill, Colin","Curse Of The Pogo Stck / Cotterill, Colin","Asia","190"
"005460","Cotterill, Colin","Curse Of The Pogo Stck / Cotterill, Colin","Asia","190"
"005469","Cotterill, Colin","Curse of the Pogo Stick (A Dr. Siri Paiboun Mystery) / Cotterill, Colin","Asia","240"
"005458","Cotterill, Colin","Disco For The Departed / Cotterill, Colin","Asia","190"
"023545","Cotterill, Colin","Disco For The Departed / Cotterill, Colin","Asia","190"
"042014","Cotterill, Colin","Disco for the Departed / Cotterill, Colin","Asia","190"
"005462","Cotterill, Colin","Merry Misogynist, The / Cotterill, Colin","Asia","190"
"021559","Cotterill, Colin","Merry Misogynist, The / Cotterill, Colin","Asia","170"
"005513","Cotterill, Colin","Pool and its role in Asian Communism / Cotterill, Colin","Asia","220"
"045422","Cotterill, Colin","Pool and Its Role in Asian Communism / Cotterill, Colin","Asia","220"
"005465","Cotterill, Colin","Thirty - Three Teeth / Cotterill, Colin","Asia","190"
"038681","Cotterill, Colin","Thirty-Three Teeth / Cotterill, Colin","Asia","190"
"038682","Cotterill, Colin","Thirty-Three Teeth / Cotterill, Colin","Asia","190"
"042012","Cotterill, Colin","Thirty-Three Teeth / Cotterill, Colin ","Asia","190"
"019911","Cristi Hegranes, Kraig Lieb","To Nepal With Love: A Travel Guide for the Connoisseur (To Asia with Love) / Cristi Hegranes, Kraig Lieb","Asia","490"
"019914","Cristi Hegranes, Kraig Lieb","To Nepal With Love: A Travel Guide for the Connoisseur (To Asia with Love) / Cristi Hegranes, Kraig Lieb","Asia","490"
"042884","Cunin, Olivier ","Bayon New Perspectives / Cunin, Olivier ","Asia","1200"
"038758","Da Cunha, Derek","Singapore in the New Millennium / Da Cunha, Derek","Asia","240"
"030888","Dalby, Liza","Geisha, 25th Anniversary Edition, Updated Edition / Dalby, Liza","Asia","490"
"034208","D'arcy Brown, Liam","Green Dragon, Sombre Warrior / D'arcy Brown, Liam","Asia","190"
"023423","Darling, Diana","The Painted Alphabet: A Mythical Story of Bali / Darling, Diana","Asia","190"
"039312","Das, Gurcharan","India Grows At Night / Das, Gurcharan","Asia","290"
"023141","Das, Gurcharan","India Grows At Night: A Liberal Case for A Strong State / Das, Gurcharan","Asia","290"
"015083","Davis, Sara L. M.","Song And Silence / Davis, Sara L. M.","Asia","240"
"019877","Day, Brian M.","Taiwan Tattoo / Day, Brian M.","Asia","290"
"046674","De San Antonio, Gabriel Quiroga","Brief and Truthful Relation of Events in the Kingdom of Cambodia, A / De San Antonio, Gabriel Quiroga","Asia","290"
"039903","DeMenge, Isabella","Leap & Hop Myanmar / DeMenge, Isabella","Asia","350"
"005656","Diokno, Maria Serena I.","Mekong Arranged And Rearranged, The / Diokno, Maria Serena I.","Asia","240"
"005246","Dorney, Peter","Chinese Takeaway / Dorney, Peter","Asia","190"
"005247","Dorney, Peter","Chinese Takeaway / Dorney, Peter","Asia","170"
"039600","Dowling, Nancy H.","Measured Art, The / Dowling, Nancy H.","Asia","790"
"006051","Doyle, Michael","Doyle's Practical Guide to Thailand Business Law / Doyle, Michael","Asia","240"
"019907","Dutt, Nabanita","To North India with Love: A Travel Guide for the Connoisseur (To Asia with Love) / Dutt, Nabanita","Asia","490"
"019908","Dutt, Nabanita","To North India with Love: A Travel Guide for the Connoisseur (To Asia with Love) / Dutt, Nabanita","Asia","490"
"026485","Eberhardt, Nancy","Imagining the Course of Life: Self-transformation in Shan Buddhist Community / Eberhardt, Nancy","Asia","120"
"029960","Economy, Elizabeth C.","China Joins the World: Progress and Prospects / Economy, Elizabeth C.","Asia","190"
"037762","Ehlers, Otto E.","On Horseback Through Indochina: Assam,Burma,the Anadman and Nicobar Islands 1 / Ehlers, Otto E.","Asia","350"
"038238","Ehlers, Otto E.","On Horseback Through Indo-China: Vietnam, Singapore and Central Thailand / Ehlers, Otto E.","Asia","350"
"017220","Elffers, Joost","Tangram: The Ancient Chinese Shapes Game / Elffers, Joost","Asia","150"
"005578","Emka, Moammar","Jakarta Undercover / Emka, Moammar","Asia","190"
"005579","Emka, Moammar","Jakarta Undercover / Emka, Moammar","Asia","220"
"027166","Fay, Kim","Communion: A Culinary Journey Through Vietnam / Fay, Kim","Asia","490"
"027165","Fay, Kim","Communion: A Culinary Journey Through Vietnam / Fay, Kim ","Asia","490"
"005910","Fay, Kim","To Asia With Love: A Connoisseurs' Guide to Cambodia, Laos, Thailand and Vietnam / Fay, Kim ","Asia","190"
"034663","Fay, Kim","To Nepal with Love: A Travel Guide for the Connoisseur (To Asia with Love) / Fay, Kim","Asia","290"
"019902","Fay, Kim","To Vietnam With Love: A Travel Guide for the Connoisseur (To Asia with Love) / Fay, Kim","Asia","490"
"019899","Fay, Kim","To Vietnam With Love: A Travel Guide for the Connoisseur (To Asia with Love) / Fay, Kim ","Asia","490"
"029489","Finot, Louis","A Guide to the Temple of Banteay Srei at Angkor / Finot, Louis","Asia","990"
"041319","Forsyth, Patrick","Land Like None You Know, A / Forsyth, Patrick","Asia","220"
"047089","French, Patrick","Tibet, Tibet/ French, Patrick","Asia","190"
"029490","Fukui, Shizuo","Japanese Naval Vessels At the End of World War II / Fukui, Shizuo","Asia","590"
"011085","G.Moore, Harold","We Were Soldiers Once and Young / G.Moore, Harold","Asia","220"
"047583","Golden, Arthur","Memoirs Of A Geisha/ Golden, Arthur","Asia","150"
"042470","Goodall, Hollis ","Living for the Moment / Goodall, Hollis ","Asia","690"
"033014","Gottesman, Evan","Cambodia After the Khmer Rouge / Gottesman, Evan","Asia","270"
"038288","Gouger, Henry","Two Years Imprisionment in Burma: 1824-1826 a Personal Narrative / Gouger, Henry","Asia","390"
"034353","Gray, G.T.","Angels Of Pattaya: Volume 2 / Gray, G.T.","Asia","290"
"005642","Gray, Spalding","Swimming to Cambodia / Gray, Spalding","Asia","150"
"046129","Green, Joey","Partridge Family Album, The / Green, Joey","Asia","190"
"005241","Greenfeld, Karl Taro","China Syndrome / Greenfeld, Karl Taro","Asia","220"
"005588","Gregson, Jonathan","Blood Against the Snows: The Tragic Story of Nepal's Royal Dynasty / Gregson, Jonathan","Asia","220"
"005589","Gregson, Jonathan","Blood Against the Snows: The Tragic Story of Nepal's Royal Dynasty / Gregson, Jonathan","Asia","220"
"004237","Griest, Stephanie Elizondo","Around the Bloc: My Life in Moscow, Beijing, and Havana / Griest, Stephanie Elizondo","Asia","240"
"038234","Gruschke, Andreas","Cultural Monuments Of Tibet's Outer Provinces: Amdo. Volume 1: The Qinghai Part Of Amdo / Gruschke, Andreas","Asia","990"
"038236","Gunn, Geoffrey C.","Theravadins, Colonialists and Commissars in Laos / Gunn, Geoffrey C.","Asia","450"
"027118","Halberstam, David","Ho / Halberstam, David","Asia","240"
"005362","Harbison, J. A.","Sheba's Song / Harbison, J. A.","Asia","190"
"029430","Harmand, F. J.","Laos and the Hill Tribes of Indochina: Journeys to the Boloven Plateau / Harmand, F. J.","Asia","490"
"039597","Harmand, F. J.","Laos And The Hilltribes Of Indochina / Harmand, F. J.","Asia","490"
"018602","Harvard Business School Press","Harvard Business Review on Doing Business in China / Harvard Business School Press","Asia","270"
"039357","Heder, Steve","Cambodian Communism and the Vietnamese Model Vol.1 / Heder, Steve","Asia","590"
"034667","Heiter, Celeste","Ganbatte Means Go for It!: Or How to Become an English Teacher in Japan / Heiter, Celeste","Asia","220"
"034659","Heiter, Celeste","Sushi Book, The / Heiter, Celeste","Asia","290"
"019912","Heiter, Celeste","To Japan with Love: A Travel Guide for the Connoisseur (To Asia with Love) / Heiter, Celeste","Asia","490"
"019913","Heiter, Celeste","To Japan with Love: A Travel Guide for the Connoisseur (To Asia with Love) / Heiter, Celeste","Asia","490"
"044098","Heiter, Celeste ","To Japan with Love / Heiter, Celeste ","Asia","350"
"005253","Heren, Louis","China's Three Thousand Years: The Story of a Great Civilization / Heren, Louis","Asia","150"
"029460","Hien, Nguyen Xuan","Glutinous: Rice Eating Tradition in Vietnam / Hien, Nguyen Xuan","Asia","450"
"039604","Holbrook, R.D. ","Blue Book of Coastal Vessels Thailand / Holbrook, R.D. ","Asia","890"
"046560","Holliday, Ian","Burma Redux / Holliday, Ian","Asia","290"
"046673","Howard, Michael ","Bark Cloth in South East Asia / Howard, Michael ","Asia","990"
"033786","Howard, Michael C.","From Dashes to Dragons: Ikat Patterned Textiles of South East Asia / Howard, Michael C.","Asia","890"
"039819","Huifen, Yin","River Under The Eaves / Huifen, Yin","Asia","240"
"032706","Humphreys, Neil","Match Fixer / Humphreys, Neil","Asia","190"
"007367","Hur, Sonja Vegdahl","Culture Shock! Korea / Hur, Sonja Vegdahl","Asia","190"
"005262","Hutcheon, Jane","From Rice to Riches / Hutcheon, Jane","Asia","190"
"005551","Hwang, In-Won","Personalized Politics: The Malaysian State Under Matahtir / Hwang, In-Won","Asia","350"
"005622","Ignatieff, Michael","Empire Lite / Ignatieff, Michael","Asia","150"
"005567","Inbaraj, Sonny","East Timor / Inbaraj, Sonny","Asia","220"
"041492","Inbaraj, Sonny","East Timor: Blood and Tears in ASEAN / Inbaraj, Sonny","Asia","220"
"041493","Inbaraj, Sonny","East Timor: Blood and Tears in ASEAN / Inbaraj, Sonny","Asia","220"
"042639","Inbaraj, Sonny ","East Timor: Blood and Tears in ASEAN / Inbaraj, Sonny ","Asia","170"
"005685","Jacobson, Matt","Adventure Cambodia: An Explorer's Travel Guide / Jacobson, Matt","Asia","150"
"039360","Jayne, Caroline Furness","String Figures / Jayne, Caroline Furness","Asia","350"
"047435","Jeppesen, Travis ","See You Again in Pyongyang/ Jeppesen, Travis ","Asia","350"
"044958","Jessup, Helen Ibbitson ","Art & Architecture of Cambodia / Jessup, Helen Ibbitson ","Asia","290"
"044959","Jessup, Helen Ibbitson ","Art & Architecture of Cambodia / Jessup, Helen Ibbitson ","Asia","290"
"044962","Jessup, Helen Ibbitson ","Art & Architecture of Cambodia / Jessup, Helen Ibbitson ","Asia","290"
"018604","Johannen, Uwe","Democratic transitions in Asia / Johannen, Uwe","Asia","290"
"005522","Johannen, Uwe","Political Dimensions Of The Asian Crisis / Johannen, Uwe","Asia","240"
"036555","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"045059","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"045060","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"045061","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"045062","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"039265","Jumsai, Manich","History Of Laos / Jumsai, Manich","Asia","220"
"005361","Kakar, Sudhir","Mira and the Mahatma / Kakar, Sudhir","Asia","190"
"005263","Kanes, Jay Scott","High Degree Of Atrocity / Kanes, Jay Scott","Asia","120"
"005355","Kapur, Vikram","Time is a Fire / Kapur, Vikram","Asia","150"
"043916","Kawamura, Yuniya ","Fashioning Japanese Subcultures / Kawamura, Yuniya ","Asia","240"
"045289","Kawasaki, Ken ","Pilgrim's Companion, A / Kawasaki, Ken ","Asia","240"
"030842","Keay, John","Midnight’s Descendants: South Asia from Partition to the Present Day / Keay, John","Asia","350"
"018912","Kelly, Kristin","Extraordinary Museums of Southeast Asia / Kelly, Kristin","Asia","290"
"045247","Kempinski Hotel","Welcome to  China / Kempinski Hotel","Asia","240"
"029958","Khedrup, Tashi","Adventures Of A Tibetan Fighting Monk (Asian Portraits) / Khedrup, Tashi","Asia","220"
"044838","Kiernan, Ben","Pol Pot Regime, The / Kiernan, Ben","Asia","240"
"044839","Kiernan, Ben","Pol Pot Regime, The / Kiernan, Ben","Asia","240"
"044841","Kiernan, Ben","Pol Pot Regime, The / Kiernan, Ben","Asia","240"
"044843","Kiernan, Ben","Pol Pot Regime, The / Kiernan, Ben","Asia","240"
"042025","Kiernan, Benjamin ","Pol Pot Regime Race, Power, And Genocide In Cambodia Under The Khmer Rouge, 1975-79 / Kiernan, Benjamin ","Asia","240"
"005153","Kingston, Maxine Hong","Woman Warrior, The / Kingston, Maxine Hong","Asia","120"
"020956","Kingston, Maxine Hong","Woman Warrior: China Men, The / Kingston, Maxine Hong","Asia","350"
"029454","Kiryu, Minoru","Industrial Development and Reforms in Myanmar / Kiryu, Minoru","Asia","390"
"018593","Klinken, Gerry Van","State of Authority: the State in Society in Indonesia / Klinken, Gerry Van","Asia","390"
"034368","Kong, Chiew Seen","Misadventures in Collecting Chinese Antiques / Kong, Chiew Seen","Asia","290"
"047431","Kotler, Philip ","Think ASEAN! Rethinking Marketing toward ASEAN Community 2015/ Kotler, Philip ","Asia","350"
"039599","Krause, Gregor","Bali People And Art / Krause, Gregor","Asia","690"
"035009","Ky, Nguyen Cao","Buddha's Child: My Fight to Save Vietnam / Ky, Nguyen Cao","Asia","220"
"005660","Lafreniere, Bree","Music Through The Dark / Lafreniere, Bree","Asia","240"
"023421","Lak, Daniel","India Express: The Future of the New Superpower / Lak, Daniel","Asia","240"
"023422","Lak, Daniel","India Express: The Future of the New Superpower / Lak, Daniel","Asia","240"
"005285","Lapierre, Dominique","City of Joy / Lapierre, Dominique","Asia","190"
"040550","Lapierre, Dominique","City Of Joy, The / Lapierre, Dominique","Asia","190"
