"Book ID / ISBN","Author","Title","Category","Price(฿)"
"46672","Chazee, Laurent ","People of Laos, The : Rural and Ethnic Diversities / Chazee, Laurent ","Asia","590"
"35641","Check Teck, Foo","Laos: No Cola Pepsi Only / Check Teck, Foo","Asia","290"
"31185","Chellaney, Brahma","Asian Juggernaut: The Rise of China, India, and Japan / Cip Data","Asia","270"
"5269","Chen, Liu","Intention Of China / Chen, Liu","Asia","220"
"9908","Chiasson, Paul","Island of the Seven Countries, the / Chiasson, Paul","Asia","270"
"39351","Choden, Kunzang","Bhutanese Tales of the Yeti / Cip Data","Asia","350"
"39263","Chow, Claire S.","Leaving Deep Water / Chow, Claire S.","Asia","170"
"2640","Chung, Tsai Chih","Fantasies Of The Six Dynasties / Chung, Tsai Chih","Asia","150"
"47979","C.I.E., E. C. S. George","Ruby Mines District / C.I.E., E. C. S. George","Asia","290"
"43631","Clark, Carol ","Handy Pocket Guide to Asian Gemstones / Clark, Carol ","Asia","120"
"43632","Clark, Carol ","Handy Pocket Guide to Asian Gemstones / Clark, Carol ","Asia","120"
"43633","Clark, Carol ","Handy Pocket Guide to Asian Gemstones / Clark, Carol ","Asia","120"
"43634","Clark, Carol ","Handy Pocket Guide to Asian Gemstones / Clark, Carol ","Asia","120"
"43635","Clark, Carol ","Handy Pocket Guide to Asian Gemstones / Clark, Carol ","Asia","120"
"35836","Cohen, Stephen Paul","Jungle White / Cohen, Stephen Paul","Asia","190"
"32681","Cooper, Robert","Laos Work In Progress / Cooper, Robert","Asia","150"
"15004","Cotterill, Colin","Coroner' S Lunch, The / Cotterill, Colin","Asia","190"
"18580","Cotterill, Colin","Coroner's Lunch: A Dr Siri Murder Mystery / Cotterill, Colin","Asia","190"
"5459","Cotterill, Colin","Curse Of The Pogo Stck / Cotterill, Colin","Asia","190"
"5460","Cotterill, Colin","Curse Of The Pogo Stck / Cotterill, Colin","Asia","190"
"5469","Cotterill, Colin","Curse of the Pogo Stick (A Dr. Siri Paiboun Mystery) / Cotterill, Colin","Asia","240"
"48315","cotterill, colin","Curse of the pogo stick/cotterill, colin","Asia","190"
"48361","Cotterill, Colin","curse of the pogo stick/Cotterill, Colin","Asia","190"
"48362","Cotterill, Colin","curse of the pogo stick/Cotterill, Colin","Asia","190"
"5458","Cotterill, Colin","Disco For The Departed / Cotterill, Colin","Asia","190"
"23545","Cotterill, Colin","Disco For The Departed / Cotterill, Colin","Asia","190"
"42013"," Cotterill, Colin","Disco for the Departed / Cotterill, Colin","Asia","190"
"42014","Cotterill, Colin","Disco for the Departed / Cotterill, Colin","Asia","190"
"5462","Cotterill, Colin","Merry Misogynist, The / Cotterill, Colin","Asia","190"
"21559","Cotterill, Colin","Merry Misogynist, The / Cotterill, Colin","Asia","170"
"5513","Cotterill, Colin","Pool and its role in Asian Communism / Cotterill, Colin","Asia","220"
"45422","Cotterill, Colin","Pool and Its Role in Asian Communism / Cotterill, Colin","Asia","220"
"38681","Cotterill, Colin","Thirty-Three Teeth / Cotterill, Colin","Asia","190"
"38682","Cotterill, Colin","Thirty-Three Teeth / Cotterill, Colin","Asia","190"
"42012","Cotterill, Colin","Thirty-Three Teeth / Cotterill, Colin ","Asia","190"
"19911","Cristi Hegranes, Kraig Lieb","To Nepal With Love: A Travel Guide for the Connoisseur (To Asia with Love) / Cristi Hegranes, Kraig Lieb","Asia","490"
"19914","Cristi Hegranes, Kraig Lieb","To Nepal With Love: A Travel Guide for the Connoisseur (To Asia with Love) / Cristi Hegranes, Kraig Lieb","Asia","490"
"42884","Cunin, Olivier ","Bayon New Perspectives / Cunin, Olivier ","Asia","1200"
"34208","D'arcy Brown, Liam","Green Dragon, Sombre Warrior / D'arcy Brown, Liam","Asia","190"
"38758","Da Cunha, Derek","Singapore in the New Millennium / Da Cunha, Derek","Asia","240"
"30888","Dalby, Liza","Geisha, 25th Anniversary Edition, Updated Edition / Dalby, Liza","Asia","490"
"23423","Darling, Diana","The Painted Alphabet: A Mythical Story of Bali / Darling, Diana","Asia","190"
"23141","Das, Gurcharan","India Grows At Night: A Liberal Case for A Strong State / Das, Gurcharan","Asia","290"
"39312","Das, Gurcharan","India Grows At Night / Das, Gurcharan","Asia","290"
"15083","Davis, Sara L. M.","Song And Silence / Davis, Sara L. M.","Asia","240"
"19877","Day, Brian M.","Taiwan Tattoo / Day, Brian M.","Asia","290"
"39903","DeMenge, Isabella","Leap & Hop Myanmar / DeMenge, Isabella","Asia","350"
"46674","De San Antonio, Gabriel Quiroga","Brief and Truthful Relation of Events in the Kingdom of Cambodia, A / De San Antonio, Gabriel Quiroga","Asia","290"
"5656","Diokno, Maria Serena I.","Mekong Arranged And Rearranged, The / Diokno, Maria Serena I.","Asia","240"
"48107","Doling, Tim","Railways and Tramways of Viet Nam / Doling, Tim","Asia","1200"
"5246","Dorney, Peter","Chinese Takeaway / Dorney, Peter","Asia","190"
"5247","Dorney, Peter","Chinese Takeaway / Dorney, Peter","Asia","170"
"39600","Dowling, Nancy H.","Measured Art, The / Dowling, Nancy H.","Asia","790"
"6051","Doyle, Michael","Doyle's Practical Guide to Thailand Business Law / Doyle, Michael","Asia","240"
"47940","Durrer, Hans ","Ways of Perception : On Visual and Intercultural/ Durrer, Hans ","Asia","450"
"19907","Dutt, Nabanita","To North India with Love: A Travel Guide for the Connoisseur (To Asia with Love) / Dutt, Nabanita","Asia","490"
"19908","Dutt, Nabanita","To North India with Love: A Travel Guide for the Connoisseur (To Asia with Love) / Dutt, Nabanita","Asia","490"
"26485","Eberhardt, Nancy","Imagining the Course of Life: Self-transformation in Shan Buddhist Community / Eberhardt, Nancy","Asia","120"
"29960","Economy, Elizabeth C.","China Joins the World: Progress and Prospects / Economy, Elizabeth C.","Asia","190"
"48078","Egloff, Brian","Sacred Caves of Tam ting (Pak Ou) / Egloff, Brian","Asia","390"
"37762","Ehlers, Otto E.","On Horseback Through Indochina: Assam,Burma,the Anadman and Nicobar Islands 1 / Ehlers, Otto E.","Asia","350"
"38238","Ehlers, Otto E.","On Horseback Through Indo-China: Vietnam, Singapore and Central Thailand / Ehlers, Otto E.","Asia","350"
"17220","Elffers, Joost","Tangram: The Ancient Chinese Shapes Game / Elffers, Joost","Asia","150"
"5578","Emka, Moammar","Jakarta Undercover / Emka, Moammar","Asia","190"
"5579","Emka, Moammar","Jakarta Undercover / Emka, Moammar","Asia","220"
"48103","Falser, Michael S.","Pre-Angkorian Temple of Preah Ko, the / Falser, Michael S.","Asia","990"
"27165","Fay, Kim","Communion: A Culinary Journey Through Vietnam / Fay, Kim ","Asia","490"
"27166","Fay, Kim","Communion: A Culinary Journey Through Vietnam / Fay, Kim","Asia","490"
"5910","Fay, Kim","To Asia With Love: A Connoisseurs' Guide to Cambodia, Laos, Thailand and Vietnam / Fay, Kim ","Asia","190"
"34663","Fay, Kim","To Nepal with Love: A Travel Guide for the Connoisseur (To Asia with Love) / Fay, Kim","Asia","290"
"19902","Fay, Kim","To Vietnam With Love: A Travel Guide for the Connoisseur (To Asia with Love) / Fay, Kim","Asia","490"
"48068","Findly, Ellison Banks","Spirits in the Loom : Religion and Design in Lao-Tai Textiles / Findly, Ellison Banks","Asia","990"
"29489","Finot, Louis","A Guide to the Temple of Banteay Srei at Angkor / Finot, Louis","Asia","990"
"41319","Forsyth, Patrick","Land Like None You Know, A / Forsyth, Patrick","Asia","220"
"49064","Freeman, Michael","Ancient Angkor / Freeman, Michael","Asia","290"
"49065","Freeman, Michael","Ancient Angkor / Freeman, Michael","Asia","290"
"47089","French, Patrick","Tibet, Tibet/ French, Patrick","Asia","190"
"48105","Fuhrmann, Ernst","New Guinea: People and Art / Fuhrmann, Ernst","Asia","590"
"29490","Fukui, Shizuo","Japanese Naval Vessels At the End of World War II / Fukui, Shizuo","Asia","590"
"11085","G.Moore, Harold","We Were Soldiers Once and Young / G.Moore, Harold","Asia","220"
"42470","Goodall, Hollis ","Living for the Moment / Goodall, Hollis ","Asia","690"
"33014","Gottesman, Evan","Cambodia After the Khmer Rouge / Gottesman, Evan","Asia","270"
"38288","Gouger, Henry","Two Years Imprisionment in Burma: 1824-1826 a Personal Narrative / Gouger, Henry","Asia","390"
"34353","Gray, G.T.","Angels Of Pattaya: Volume 2 / Gray, G.T.","Asia","290"
"5642","Gray, Spalding","Swimming to Cambodia / Gray, Spalding","Asia","150"
"46129","Green, Joey","Partridge Family Album, The / Green, Joey","Asia","190"
"5588","Gregson, Jonathan","Blood Against the Snows: The Tragic Story of Nepal's Royal Dynasty / Gregson, Jonathan","Asia","220"
"5589","Gregson, Jonathan","Blood Against the Snows: The Tragic Story of Nepal's Royal Dynasty / Gregson, Jonathan","Asia","220"
"4237","Griest, Stephanie Elizondo","Around the Bloc: My Life in Moscow, Beijing, and Havana / Griest, Stephanie Elizondo","Asia","240"
"38234","Gruschke, Andreas","Cultural Monuments Of Tibet's Outer Provinces: Amdo. Volume 1: The Qinghai Part Of Amdo / Gruschke, Andreas","Asia","990"
"48092","Gunn, Geoffrey C.","Rebellion in Laos: Peasant and Politics in a Colonial Backwater / Gunn, Geoffrey C.","Asia","490"
"38236","Gunn, Geoffrey C.","Theravadins, Colonialists and Commissars in Laos / Gunn, Geoffrey C.","Asia","450"
"27118","Halberstam, David","Ho / Halberstam, David","Asia","240"
"5362","Harbison, J. A.","Sheba's Song / Harbison, J. A.","Asia","190"
"29430","Harmand, F. J.","Laos and the Hill Tribes of Indochina: Journeys to the Boloven Plateau / Harmand, F. J.","Asia","490"
"39597","Harmand, F. J.","Laos And The Hilltribes Of Indochina / Harmand, F. J.","Asia","490"
"47778","Harrison, Kathryn","Binding Chair, The/ Harrison, Kathryn","Asia","120"
"18602","Harvard Business School Press","Harvard Business Review on Doing Business in China / Harvard Business School Press","Asia","270"
"39357","Heder, Steve","Cambodian Communism and the Vietnamese Model Vol.1 / Heder, Steve","Asia","590"
"34667","Heiter, Celeste","Ganbatte Means Go for It!: Or How to Become an English Teacher in Japan / Heiter, Celeste","Asia","220"
"34659","Heiter, Celeste","Sushi Book, The / Heiter, Celeste","Asia","290"
"19912","Heiter, Celeste","To Japan with Love: A Travel Guide for the Connoisseur (To Asia with Love) / Heiter, Celeste","Asia","490"
"19913","Heiter, Celeste","To Japan with Love: A Travel Guide for the Connoisseur (To Asia with Love) / Heiter, Celeste","Asia","490"
"44098","Heiter, Celeste ","To Japan with Love / Heiter, Celeste ","Asia","350"
"5253","Heren, Louis","China's Three Thousand Years: The Story of a Great Civilization / Heren, Louis","Asia","150"
"29460","Hien, Nguyen Xuan","Glutinous: Rice Eating Tradition in Vietnam / Hien, Nguyen Xuan","Asia","450"
"47941","Hinsch, Bret ","Ulimate Guide to Chinese Tea/ Hinsch, Bret ","Asia","650"
"48021","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"39604","Holbrook, R.D. ","Blue Book of Coastal Vessels Thailand / Holbrook, R.D. ","Asia","890"
"46560","Holliday, Ian","Burma Redux / Holliday, Ian","Asia","290"
"48088","Holm, David","Recalling Lost Souls: the Baeu Rodo Scriptures Tai Cosmogonic Texts from Guangxi in Southern China / Holm, David","Asia","550"
"46673","Howard, Michael ","Bark Cloth in South East Asia / Howard, Michael ","Asia","990"
"47950","Howard, Michael ","Textiles of the Central Highlands of Vietnam/ Howard, Michael ","Asia","890"
"33786","Howard, Michael C.","From Dashes to Dragons: Ikat Patterned Textiles of South East Asia / Howard, Michael C.","Asia","890"
"47949","Howard , Michael C ","Textiles of the Daic peoples of Vietnam/ Howard , Michael C ","Asia","790"
"47957","Howard, Michael C. ","Textiles of the Highland People of Burma, Vol. 1/ Howard, Michael C. ","Asia","1200"
"47952","Howard, Michael C. ","Textiles of the Highland Peoples of Burma, Vol. 2/ Howard, Michael C. ","Asia","1500"
"47984","Howard, Michael C.","Textiles of the Highland Peoples of Northern Vietnam / Howard, Michael C.","Asia","790"
"39819","Huifen, Yin","River Under The Eaves / Huifen, Yin","Asia","240"
"32706","Humphreys, Neil","Match Fixer / Humphreys, Neil","Asia","190"
"7367","Hur, Sonja Vegdahl","Culture Shock! Korea / Hur, Sonja Vegdahl","Asia","190"
"48102","Hurlimann, Martin","Photographic Impressions: Burma, Siam, Cambodia, Yunnan, Champa, and Vietnam / Hurlimann, Martin","Asia","890"
"5262","Hutcheon, Jane","From Rice to Riches / Hutcheon, Jane","Asia","190"
"5551","Hwang, In-Won","Personalized Politics: The Malaysian State Under Matahtir / Hwang, In-Won","Asia","350"
"5622","Ignatieff, Michael","Empire Lite / Ignatieff, Michael","Asia","150"
"41492","Inbaraj, Sonny","East Timor: Blood and Tears in ASEAN / Inbaraj, Sonny","Asia","220"
"41493","Inbaraj, Sonny","East Timor: Blood and Tears in ASEAN / Inbaraj, Sonny","Asia","220"
"42639","Inbaraj, Sonny ","East Timor: Blood and Tears in ASEAN / Inbaraj, Sonny ","Asia","170"
"5567","Inbaraj, Sonny","East Timor / Inbaraj, Sonny","Asia","220"
"48100","Ivanoff, Jacques","Rings of Coral: Moken Folktales / Ivanoff, Jacques","Asia","450"
"48096","Iyer, Alessandra","Prambanan: Sculpture and Dance in Ancient Java / Iyer, Alessandra","Asia","290"
"48077","Izikowitz, Karl Gustav","Over the Misty Mountain / Izikowitz, Karl Gustav","Asia","390"
"5685","Jacobson, Matt","Adventure Cambodia: An Explorer's Travel Guide / Jacobson, Matt","Asia","150"
"39360","Jayne, Caroline Furness","String Figures / Jayne, Caroline Furness","Asia","350"
"47435","Jeppesen, Travis ","See You Again in Pyongyang/ Jeppesen, Travis ","Asia","350"
"44958","Jessup, Helen Ibbitson ","Art & Architecture of Cambodia / Jessup, Helen Ibbitson ","Asia","290"
"44962","Jessup, Helen Ibbitson ","Art & Architecture of Cambodia / Jessup, Helen Ibbitson ","Asia","290"
"18604","Johannen, Uwe","Democratic transitions in Asia / Johannen, Uwe","Asia","290"
"5522","Johannen, Uwe","Political Dimensions Of The Asian Crisis / Johannen, Uwe","Asia","240"
"36555","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"45060","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"45061","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"48018","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"48019","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"48020","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"48022","Jumsai, Manich","History of Laos (Including the History of Lannathai and Chiangmai / Jumsai, Manich","Asia","220"
"5361","Kakar, Sudhir","Mira and the Mahatma / Kakar, Sudhir","Asia","190"
"5263","Kanes, Jay Scott","High Degree Of Atrocity / Kanes, Jay Scott","Asia","120"
"48110","Kapur, Pradeep Kumar","Ta Prohm: A Glorious Era in Angkor Civilization / Kapur, Pradeep Kumar","Asia","890"
"5355","Kapur, Vikram","Time is a Fire / Kapur, Vikram","Asia","150"
"48073","Kasetsiri, Charnvit","Preah Vihear / Kasetsiri, Charnvit","Asia","290"
"43916","Kawamura, Yuniya ","Fashioning Japanese Subcultures / Kawamura, Yuniya ","Asia","240"
"30842","Keay, John","Midnight’s Descendants: South Asia from Partition to the Present Day / Keay, John","Asia","350"
"18912","Kelly, Kristin","Extraordinary Museums of Southeast Asia / Kelly, Kristin","Asia","290"
"47880"," Kemp , Hans ","Bikes of Burden/ Kemp , Hans ","Asia","490"
"47881"," Kemp , Hans ","Bikes of Burden/ Kemp , Hans ","Asia","490"
"47803","Kemp , Hans ","Carrying Cambodia/Kemp , Hans ","Asia","270"
"47804","Kemp , Hans ","Carrying Cambodia/Kemp , Hans ","Asia","270"
"45247","Kempinski Hotel","Welcome to  China / Kempinski Hotel","Asia","240"
"29958","Khedrup, Tashi","Adventures Of A Tibetan Fighting Monk (Asian Portraits) / Khedrup, Tashi","Asia","220"
"44838","Kiernan, Ben","Pol Pot Regime, The / Kiernan, Ben","Asia","240"
"44839","Kiernan, Ben","Pol Pot Regime, The / Kiernan, Ben","Asia","240"
"42025","Kiernan, Benjamin ","Pol Pot Regime Race, Power, And Genocide In Cambodia Under The Khmer Rouge, 1975-79 / Kiernan, Benjamin ","Asia","240"
"20956","Kingston, Maxine Hong","Woman Warrior: China Men, The / Kingston, Maxine Hong","Asia","350"
"29454","Kiryu, Minoru","Industrial Development and Reforms in Myanmar / Kiryu, Minoru","Asia","390"
"18593","Klinken, Gerry Van","State of Authority: the State in Society in Indonesia / Klinken, Gerry Van","Asia","390"
"34368","Kong, Chiew Seen","Misadventures in Collecting Chinese Antiques / Kong, Chiew Seen","Asia","290"
"47431","Kotler, Philip ","Think ASEAN! Rethinking Marketing toward ASEAN Community 2015/ Kotler, Philip ","Asia","350"
"39599","Krause, Gregor","Bali People And Art / Krause, Gregor","Asia","690"
"35009","Ky, Nguyen Cao","Buddha's Child: My Fight to Save Vietnam / Ky, Nguyen Cao","Asia","220"
"5660","Lafreniere, Bree","Music Through The Dark / Lafreniere, Bree","Asia","240"
"23421","Lak, Daniel","India Express: The Future of the New Superpower / Lak, Daniel","Asia","240"
"23422","Lak, Daniel","India Express: The Future of the New Superpower / Lak, Daniel","Asia","240"
